sentence	is_counterfactual
Great quality product....thick fabric, doesn't feel cheap or put together with less expensive fabric.	0
I found it fluffy and soft and haven't had much issue in the way of shedding.	0
Hat was a bit so small so I safety pinned the ends together instead of using the velcro.	0
Paul doesn't much care, but at the same time he needs to make enough money to pay his mortgage.	0
This sweeper certainly does pick up the fur, but you must sweep in only one direction.	0
Found myself up late at night reading when I knew I should be sleeping!	0
This is one of the best reads I have had in a while, I couldn't put it down.	0
I'm glad there is room to grow, but I wish I could pull the drawn string to get rid of that fabric overhang.	1
Then I would probably need more carbohydrates in my diet because I would be burning more energy on a regular basis.	1
For as complete and thorough as the first 85% of the book, the end seems to add in elements without completely explaining them and leaves the reading asking many more questions than were answered.	0
I should have gotten it in my own size or even a size smaller.	1
I wish I could carry it around with me though.	1
Don't buy this cord it does not work and the cord is thin as thread and it doesn't fit.	0
definitely a must read if you're having issues comprehending books.	0
I was worried that it would not come in time but their customer service rep assured me that I would have it in enough time as long as I placed my order that day (which I did).	0
There must be a lot of other older parents who ask for a table radio for Christmas.	0
I just bought my wife a new ring and she wanted a holder this one looked great online and even better in real life.	0
It doesn't seem like this panty will last very long.	0
We tried making adjustments, but couldn't do anything to fix the problem.	0
Mine has traveled with me extensively (very useful on long train rides) and is none the worse for wear.	0
Though it looks nice it arrived with pieces missing.	0
The hemmed finish on the napkins could be a little fuller to look better but the finish is adequate.	0
I knew it would be too long as the company does not make a Short Queen that would fit the Short Queen memory foam RV mattress I recently purchased.	0
I wish these companies would let you size out the pieces separately, then I would have just got the shirt a size up from the pants and sweater.	1
The FM radio worked on all of the blue ones, but none of the blue ones would play MP3's from either a micro-SD card or from a USB thumb-drive.	0
"""Note: color is listed as \assorted\"""", which means you probably won't get the pretty solid coral colored dress that's pictured."""""""	0
I needed to use them for the project I did so could not send them back or I would have.	0
I was so happy to fing this charger and wish I would have ordered it first.	1
He wanted a terry cloth robe to use while away at college--so he wouldn't need to use a towel, but just slip on the robe and be on his way.	0
But it doesn't detract from the book at all, it makes it more interesting.	0
They seem to last washing after washing without the waistband fraying (which is an added bonus).	0
My old one finally gave out on me and I wanted to replace it.	0
This is just imitation Evanovich without the humor, depth of characterization or decent plot.	0
2T was too large when my grandson was 18 months so we should have got the smaller size.	1
I won't abandon Garth Stein because of the previous two books of his I read.	0
My one greatest wish is that some of these stories be continued or further developed!	0
Wow and you should have spent so much money on me , was the comment from my mother.	1
